SEQ,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE,fecha_measure,hora,num_dia,num_dia_sem,nom_dia,mes_nombre,mes,trimestre,anio
12273,4809,2019-11-27T12:57:53.529437Z,TXN,"",,,,10.6476956109635,"",,2019-11-27,6,27,3,mié,nov,11,4,2019
12274,4809,2019-11-28T00:03:35.927078Z,TXN,"",,,,79.2709456616719,"",,2019-11-28,18,27,3,mié,nov,11,4,2019
12275,4809,2019-12-11T15:37:12.460915Z,TXN,"",,,,712.934844084725,"",,2019-12-11,9,11,3,mié,dic,12,4,2019
12276,4810,2019-11-14T23:10:43.042166Z,RESPONSE,"",,,,,"",,2019-11-14,17,14,4,jue,nov,11,4,2019
12277,4810,2019-11-15T20:44:20.080147Z,RISK,"",,,,,"",,2019-11-15,14,15,5,vie,nov,11,4,2019
12278,4810,2019-11-20T23:42:38.477808Z,APPROVED,DIGITAL,0.43,1900,45,,"",,2019-11-20,17,20,3,mié,nov,11,4,2019
12279,4810,2019-11-25T21:16:38.264563Z,TXN,"",,,,969.518912659243,"",,2019-11-25,15,25,1,lun,nov,11,4,2019
12280,4810,2019-12-01T18:10:32.084515Z,TXN,"",,,,672.465707623076,"",,2019-12-01,12,1,7,dom,dic,12,4,2019
12281,4810,2019-12-02T02:29:02.653325Z,TXN,"",,,,68.3995207962518,"",,2019-12-02,20,1,7,dom,dic,12,4,2019
12282,4811,2019-11-23T00:59:14.620762Z,RESPONSE,"",,,,,"",,2019-11-23,18,22,5,vie,nov,11,4,2019
12283,4811,2019-11-25T07:26:07.055232Z,RISK,"",,,,,"",,2019-11-25,1,25,1,lun,nov,11,4,2019
12284,4811,2019-11-28T02:06:19.967558Z,APPROVED,PLASTIC,0.45,5900,38,,"",,2019-11-28,20,27,3,mié,nov,11,4,2019
12285,4811,2019-12-06T15:12:37.464048Z,DELIVERED,"",,,,,44620,2,2019-12-06,9,6,5,vie,dic,12,4,2019
12286,4812,2019-11-13T07:05:53.669098Z,RESPONSE,"",,,,,"",,2019-11-13,1,13,3,mié,nov,11,4,2019
12287,4812,2019-11-15T03:24:05.144198Z,RISK,"",,,,,"",,2019-11-15,21,14,4,jue,nov,11,4,2019
12288,4812,2019-11-16T13:07:15.072413Z,APPROVED,DIGITAL,0.48,35800,32,,"",,2019-11-16,7,16,6,sáb,nov,11,4,2019
12289,4812,2019-11-17T17:41:27.293885Z,TXN,"",,,,571.474204798123,"",,2019-11-17,11,17,7,dom,nov,11,4,2019
12290,4812,2019-11-17T21:08:14.511782Z,TXN,"",,,,218.431513088864,"",,2019-11-17,15,17,7,dom,nov,11,4,2019
12291,4812,2019-11-17T23:16:00.493651Z,TXN,"",,,,15.5799456499454,"",,2019-11-17,17,17,7,dom,nov,11,4,2019
12292,4813,2019-11-11T12:31:48.256925Z,RESPONSE,"",,,,,"",,2019-11-11,6,11,1,lun,nov,11,4,2019
12293,4813,2019-11-11T19:41:08.934115Z,RISK,"",,,,,"",,2019-11-11,13,11,1,lun,nov,11,4,2019
12294,4813,2019-11-12T15:00:02.894054Z,REJECTED,INCOME,,,,,"",,2019-11-12,9,12,2,mar,nov,11,4,2019
12295,4814,2019-11-11T13:50:35.909750Z,RESPONSE,"",,,,,"",,2019-11-11,7,11,1,lun,nov,11,4,2019
12296,4814,2019-11-13T04:25:53.508058Z,RISK,"",,,,,"",,2019-11-13,22,12,2,mar,nov,11,4,2019
12297,4814,2019-11-19T03:10:40.596730Z,REJECTED,INCOME,,,,,"",,2019-11-19,21,18,1,lun,nov,11,4,2019
12298,4815,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12299,4817,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12300,4819,2019-11-13T01:43:50.196691Z,RESPONSE,"",,,,,"",,2019-11-13,19,12,2,mar,nov,11,4,2019
12301,4819,2019-11-17T13:57:23.177837Z,RISK,"",,,,,"",,2019-11-17,7,17,7,dom,nov,11,4,2019
12302,4819,2019-11-21T13:23:14.928029Z,APPROVED,PLASTIC,0.44,17900,45,,"",,2019-11-21,7,21,4,jue,nov,11,4,2019
12303,4819,2019-11-25T05:38:55.001875Z,DELIVERED,"",,,,,44100,4,2019-11-25,23,24,7,dom,nov,11,4,2019
12304,4819,2019-11-25T14:14:49.307827Z,TXN,"",,,,26.1961264970978,"",,2019-11-25,8,25,1,lun,nov,11,4,2019
12305,4819,2019-11-26T05:51:04.196362Z,TXN,"",,,,22.6392197533414,"",,2019-11-26,23,25,1,lun,nov,11,4,2019
12306,4819,2019-11-26T08:02:09.159590Z,TXN,"",,,,2695.75786617891,"",,2019-11-26,2,26,2,mar,nov,11,4,2019
12307,4819,2019-11-28T06:10:31.081584Z,TXN,"",,,,1934.7270136538,"",,2019-11-28,0,28,4,jue,nov,11,4,2019
12308,4820,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12309,4821,2019-11-11T12:43:04.317658Z,RESPONSE,"",,,,,"",,2019-11-11,6,11,1,lun,nov,11,4,2019
12310,4821,2019-11-14T23:53:41.853120Z,RISK,"",,,,,"",,2019-11-14,17,14,4,jue,nov,11,4,2019
12311,4821,2019-11-16T07:52:12.906970Z,REJECTED,MOP,,,,,"",,2019-11-16,1,16,6,sáb,nov,11,4,2019
12312,4823,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12313,4824,2019-11-13T01:45:03.351139Z,RESPONSE,"",,,,,"",,2019-11-13,19,12,2,mar,nov,11,4,2019
12314,4824,2019-11-26T04:09:33.867965Z,RISK,"",,,,,"",,2019-11-26,22,25,1,lun,nov,11,4,2019
12315,4824,2019-11-27T04:24:39.109104Z,REJECTED,MOP,,,,,"",,2019-11-27,22,26,2,mar,nov,11,4,2019
12316,4827,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12317,4828,2019-11-13T10:05:37.531219Z,RESPONSE,"",,,,,"",,2019-11-13,4,13,3,mié,nov,11,4,2019
12318,4828,2019-11-17T20:35:24.929261Z,RISK,"",,,,,"",,2019-11-17,14,17,7,dom,nov,11,4,2019
12319,4828,2019-11-18T10:34:48.726854Z,APPROVED,DIGITAL,0.43,5500,45,,"",,2019-11-18,4,18,1,lun,nov,11,4,2019
12320,4828,2019-11-19T04:09:26.180957Z,TXN,"",,,,409.914188026226,"",,2019-11-19,22,18,1,lun,nov,11,4,2019
12321,4828,2019-11-21T01:45:43.015306Z,TXN,"",,,,181.914103292542,"",,2019-11-21,19,20,3,mié,nov,11,4,2019
12322,4828,2019-11-24T14:44:29.589331Z,TXN,"",,,,199.606864710226,"",,2019-11-24,8,24,7,dom,nov,11,4,2019
12323,4828,2019-11-25T03:59:03.722957Z,TXN,"",,,,422.381595871653,"",,2019-11-25,21,24,7,dom,nov,11,4,2019
12324,4830,2019-11-14T14:18:23.297299Z,RESPONSE,"",,,,,"",,2019-11-14,8,14,4,jue,nov,11,4,2019
12325,4830,2019-11-17T10:57:03.170534Z,RISK,"",,,,,"",,2019-11-17,4,17,7,dom,nov,11,4,2019
12326,4830,2019-11-20T07:33:41.516467Z,APPROVED,DIGITAL,0.38,23700,46,,"",,2019-11-20,1,20,3,mié,nov,11,4,2019
12327,4830,2019-11-20T11:19:28.449638Z,TXN,"",,,,692.772091626277,"",,2019-11-20,5,20,3,mié,nov,11,4,2019
12328,4830,2019-11-20T16:01:30.673459Z,TXN,"",,,,15213.4882634235,"",,2019-11-20,10,20,3,mié,nov,11,4,2019
12329,4830,2019-11-25T13:08:22.734845Z,TXN,"",,,,806.330821947445,"",,2019-11-25,7,25,1,lun,nov,11,4,2019
12330,4831,2019-11-13T01:36:44.321933Z,RESPONSE,"",,,,,"",,2019-11-13,19,12,2,mar,nov,11,4,2019
12331,4831,2019-11-15T05:33:58.034794Z,RISK,"",,,,,"",,2019-11-15,23,14,4,jue,nov,11,4,2019
12332,4831,2019-11-16T12:48:48.388982Z,APPROVED,DIGITAL,0.47,5600,41,,"",,2019-11-16,6,16,6,sáb,nov,11,4,2019
12333,4831,2019-11-28T22:55:07.508842Z,TXN,"",,,,9.47756767791136,"",,2019-11-28,16,28,4,jue,nov,11,4,2019
12334,4831,2019-11-29T23:38:56.650301Z,TXN,"",,,,1321.42020498322,"",,2019-11-29,17,29,5,vie,nov,11,4,2019
12335,4831,2019-11-30T10:08:52.752365Z,TXN,"",,,,192.920173318088,"",,2019-11-30,4,30,6,sáb,nov,11,4,2019
12336,4832,2019-11-23T10:16:11.947584Z,RESPONSE,"",,,,,"",,2019-11-23,4,23,6,sáb,nov,11,4,2019
12337,4832,2019-11-25T09:12:42.527174Z,RISK,"",,,,,"",,2019-11-25,3,25,1,lun,nov,11,4,2019
12338,4832,2019-11-28T04:52:47.531424Z,REJECTED,INCOME,,,,,"",,2019-11-28,22,27,3,mié,nov,11,4,2019
12339,4834,2019-11-11T21:41:33.243158Z,RESPONSE,"",,,,,"",,2019-11-11,15,11,1,lun,nov,11,4,2019
12340,4834,2019-11-13T05:20:54.041366Z,RISK,"",,,,,"",,2019-11-13,23,12,2,mar,nov,11,4,2019
12341,4834,2019-11-23T04:44:13.941571Z,REJECTED,INCOME,,,,,"",,2019-11-23,22,22,5,vie,nov,11,4,2019
12342,4835,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12343,4836,2019-11-13T01:18:13.304074Z,RESPONSE,"",,,,,"",,2019-11-13,19,12,2,mar,nov,11,4,2019
12344,4836,2019-11-14T05:05:50.851622Z,RISK,"",,,,,"",,2019-11-14,23,13,3,mié,nov,11,4,2019
12345,4836,2019-11-15T02:51:40.758682Z,APPROVED,PLASTIC,0.32,27800,31,,"",,2019-11-15,20,14,4,jue,nov,11,4,2019
12346,4836,2019-11-16T22:29:24.971366Z,DELIVERED,"",,,,,44100,4,2019-11-16,16,16,6,sáb,nov,11,4,2019
12347,4837,2019-12-17T10:16:40.262765Z,RESPONSE,"",,,,,"",,2019-12-17,4,17,2,mar,dic,12,4,2019
12348,4837,2019-12-19T00:41:45.494074Z,RISK,"",,,,,"",,2019-12-19,18,18,3,mié,dic,12,4,2019
12349,4837,2019-12-21T06:29:41.367379Z,APPROVED,PLASTIC,0.47,40700,44,,"",,2019-12-21,0,21,6,sáb,dic,12,4,2019
12350,4837,2019-12-26T21:36:41.757811Z,DELIVERED,"",,,,,11560,2,2019-12-26,15,26,4,jue,dic,12,4,2019
12351,4837,2020-03-07T10:58:09.609888Z,TXN,"",,,,632.337325526811,"",,2020-03-07,4,7,6,sáb,mar,3,1,2020
12352,4837,2020-04-07T13:36:47.561702Z,TXN,"",,,,37.6218937852574,"",,2020-04-07,8,7,2,mar,abr,4,2,2020
12353,4837,2020-04-24T12:04:54.638198Z,TXN,"",,,,1000.54588716006,"",,2020-04-24,7,24,5,vie,abr,4,2,2020
12354,4839,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12355,4840,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12356,4841,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12357,4842,2019-11-11T14:58:12.974592Z,RESPONSE,"",,,,,"",,2019-11-11,8,11,1,lun,nov,11,4,2019
12358,4842,2019-12-11T11:00:17.345721Z,RISK,"",,,,,"",,2019-12-11,5,11,3,mié,dic,12,4,2019
12359,4842,2019-12-17T21:31:11.679398Z,APPROVED,PLASTIC,0.48,1500,40,,"",,2019-12-17,15,17,2,mar,dic,12,4,2019
12360,4842,2019-12-18T05:00:25.997558Z,DELIVERED,"",,,,,53100,1,2019-12-18,23,17,2,mar,dic,12,4,2019
12361,4842,2019-12-19T23:53:59.132861Z,TXN,"",,,,2620.29567013327,"",,2019-12-19,17,19,4,jue,dic,12,4,2019
12362,4842,2019-12-21T15:40:52.994496Z,TXN,"",,,,574.847599652612,"",,2019-12-21,9,21,6,sáb,dic,12,4,2019
12363,4843,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12364,4845,2019-11-12T02:43:24.306096Z,RESPONSE,"",,,,,"",,2019-11-12,20,11,1,lun,nov,11,4,2019
12365,4845,2019-11-14T10:48:22.424947Z,RISK,"",,,,,"",,2019-11-14,4,14,4,jue,nov,11,4,2019
12366,4845,2019-11-18T11:58:11.178682Z,APPROVED,PLASTIC,0.45,1800,49,,"",,2019-11-18,5,18,1,lun,nov,11,4,2019
12367,4845,2019-11-19T10:33:37.367971Z,DELIVERED,"",,,,,44620,1,2019-11-19,4,19,2,mar,nov,11,4,2019
12368,4845,2019-11-26T22:21:24.837926Z,TXN,"",,,,85.3126833345881,"",,2019-11-26,16,26,2,mar,nov,11,4,2019
12369,4846,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12370,4848,2019-11-13T16:00:30.242880Z,RESPONSE,"",,,,,"",,2019-11-13,10,13,3,mié,nov,11,4,2019
12371,4848,2019-11-20T01:47:25.369584Z,RISK,"",,,,,"",,2019-11-20,19,19,2,mar,nov,11,4,2019
12372,4848,2019-11-24T13:36:12.353587Z,REJECTED,USAGE,,,,,"",,2019-11-24,7,24,7,dom,nov,11,4,2019
12373,4850,2020-01-09T06:05:58.351171Z,RESPONSE,"",,,,,"",,2020-01-09,0,9,4,jue,ene,1,1,2020
12374,4850,2020-01-12T02:36:25.226870Z,RISK,"",,,,,"",,2020-01-12,20,11,6,sáb,ene,1,1,2020
12375,4850,2020-01-13T22:16:13.405325Z,REJECTED,EMPTY,,,,,"",,2020-01-13,16,13,1,lun,ene,1,1,2020
12376,4851,2019-11-21T04:28:51.165120Z,RESPONSE,"",,,,,"",,2019-11-21,22,20,3,mié,nov,11,4,2019
12377,4851,2019-11-21T10:16:28.526880Z,RISK,"",,,,,"",,2019-11-21,4,21,4,jue,nov,11,4,2019
12378,4851,2019-11-23T15:57:53.398627Z,APPROVED,PLASTIC,0.38,13900,39,,"",,2019-11-23,9,23,6,sáb,nov,11,4,2019
12379,4851,2019-11-24T09:59:08.689488Z,DELIVERED,"",,,,,44620,1,2019-11-24,3,24,7,dom,nov,11,4,2019
12380,4852,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12381,4854,2019-11-15T10:59:31.756070Z,RESPONSE,"",,,,,"",,2019-11-15,4,15,5,vie,nov,11,4,2019
12382,4854,2019-11-17T00:49:12.159955Z,RISK,"",,,,,"",,2019-11-17,18,16,6,sáb,nov,11,4,2019
12383,4854,2019-11-17T05:31:18.891869Z,REJECTED,USAGE,,,,,"",,2019-11-17,23,16,6,sáb,nov,11,4,2019
12384,4856,2019-11-12T05:06:39.327379Z,RESPONSE,"",,,,,"",,2019-11-12,23,11,1,lun,nov,11,4,2019
12385,4856,2019-11-16T13:38:21.779750Z,RISK,"",,,,,"",,2019-11-16,7,16,6,sáb,nov,11,4,2019
12386,4856,2019-12-04T10:51:18.827136Z,REJECTED,INCOME,,,,,"",,2019-12-04,4,4,3,mié,dic,12,4,2019
12387,4857,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12388,4859,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12389,4860,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12390,4861,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12391,4862,2019-11-11T08:00:41.782406Z,RESPONSE,"",,,,,"",,2019-11-11,2,11,1,lun,nov,11,4,2019
12392,4862,2019-11-14T19:59:18.990816Z,RISK,"",,,,,"",,2019-11-14,13,14,4,jue,nov,11,4,2019
12393,4862,2019-11-15T07:13:08.449018Z,REJECTED,EMPTY,,,,,"",,2019-11-15,1,15,5,vie,nov,11,4,2019
12394,4863,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12395,4864,2019-11-11T16:20:29.879923Z,RESPONSE,"",,,,,"",,2019-11-11,10,11,1,lun,nov,11,4,2019
12396,4864,2019-11-17T00:35:54.883392Z,RISK,"",,,,,"",,2019-11-17,18,16,6,sáb,nov,11,4,2019
12397,4864,2019-11-18T22:31:39.218995Z,REJECTED,USAGE,,,,,"",,2019-11-18,16,18,1,lun,nov,11,4,2019
12398,4866,2019-11-11T18:46:25.606502Z,RESPONSE,"",,,,,"",,2019-11-11,12,11,1,lun,nov,11,4,2019
12399,4866,2019-11-13T17:07:29.659267Z,RISK,"",,,,,"",,2019-11-13,11,13,3,mié,nov,11,4,2019
12400,4866,2019-11-15T00:59:38.357002Z,APPROVED,PLASTIC,0.37,7000,33,,"",,2019-11-15,18,14,4,jue,nov,11,4,2019
12401,4866,2019-11-24T14:35:35.897827Z,DELIVERED,"",,,,,11560,0,2019-11-24,8,24,7,dom,nov,11,4,2019
12402,4866,2019-12-01T09:37:45.972192Z,TXN,"",,,,434.602655832141,"",,2019-12-01,3,1,7,dom,dic,12,4,2019
12403,4866,2020-01-08T23:46:23.231942Z,TXN,"",,,,74.4585236303323,"",,2020-01-08,17,8,3,mié,ene,1,1,2020
12404,4866,2020-01-23T19:47:24.796061Z,TXN,"",,,,428.038007339609,"",,2020-01-23,13,23,4,jue,ene,1,1,2020
12405,4868,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12406,4870,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12407,4871,2019-11-12T12:15:24.504192Z,RESPONSE,"",,,,,"",,2019-11-12,6,12,2,mar,nov,11,4,2019
12408,4871,2019-11-14T06:41:10.010890Z,RISK,"",,,,,"",,2019-11-14,0,14,4,jue,nov,11,4,2019
12409,4871,2019-11-14T16:04:43.712659Z,APPROVED,DIGITAL,0.34,2900,37,,"",,2019-11-14,10,14,4,jue,nov,11,4,2019
12410,4871,2019-11-14T17:27:09.930096Z,TXN,"",,,,287.499871170299,"",,2019-11-14,11,14,4,jue,nov,11,4,2019
12411,4871,2019-11-22T02:31:27.818976Z,TXN,"",,,,5.75050627657871,"",,2019-11-22,20,21,4,jue,nov,11,4,2019
12412,4871,2020-02-16T02:10:45.230160Z,TXN,"",,,,13.0700297743164,"",,2020-02-16,20,15,6,sáb,feb,2,1,2020
12413,4874,2019-11-28T05:43:51.164746Z,RESPONSE,"",,,,,"",,2019-11-28,23,27,3,mié,nov,11,4,2019
12414,4874,2019-12-01T00:24:46.298765Z,RISK,"",,,,,"",,2019-12-01,18,30,6,sáb,nov,11,4,2019
12415,4874,2019-12-01T16:33:35.580182Z,APPROVED,PLASTIC,0.49,62200,48,,"",,2019-12-01,10,1,7,dom,dic,12,4,2019
12416,4874,2019-12-02T16:55:13.188432Z,DELIVERED,"",,,,,64000,3,2019-12-02,10,2,1,lun,dic,12,4,2019
12417,4874,2019-12-03T05:36:10.309392Z,TXN,"",,,,645.616746937937,"",,2019-12-03,23,2,1,lun,dic,12,4,2019
12418,4875,2019-11-17T04:06:54.055526Z,RESPONSE,"",,,,,"",,2019-11-17,22,16,6,sáb,nov,11,4,2019
12419,4875,2019-11-20T00:59:06.628502Z,RISK,"",,,,,"",,2019-11-20,18,19,2,mar,nov,11,4,2019
12420,4875,2019-11-27T05:15:30.110573Z,APPROVED,PLASTIC,0.37,4300,41,,"",,2019-11-27,23,26,2,mar,nov,11,4,2019
12421,4875,2019-11-27T16:18:37.823875Z,DELIVERED,"",,,,,44100,2,2019-11-27,10,27,3,mié,nov,11,4,2019
12422,4875,2019-11-27T16:33:00.825437Z,TXN,"",,,,170.773404904456,"",,2019-11-27,10,27,3,mié,nov,11,4,2019
12423,4876,2019-11-13T17:23:01.731408Z,RESPONSE,"",,,,,"",,2019-11-13,11,13,3,mié,nov,11,4,2019
12424,4876,2019-11-14T17:07:40.502726Z,RISK,"",,,,,"",,2019-11-14,11,14,4,jue,nov,11,4,2019
12425,4876,2019-11-21T03:31:55.201584Z,APPROVED,PLASTIC,0.33,21400,36,,"",,2019-11-21,21,20,3,mié,nov,11,4,2019
12426,4876,2019-11-21T09:20:26.925014Z,DELIVERED,"",,,,,44100,3,2019-11-21,3,21,4,jue,nov,11,4,2019
12427,4876,2019-11-25T11:18:37.163462Z,TXN,"",,,,118.529229655309,"",,2019-11-25,5,25,1,lun,nov,11,4,2019
12428,4876,2019-11-25T16:29:27.709296Z,TXN,"",,,,12.028658652789,"",,2019-11-25,10,25,1,lun,nov,11,4,2019
12429,4876,2019-11-26T07:17:34.273651Z,TXN,"",,,,267.436739821171,"",,2019-11-26,1,26,2,mar,nov,11,4,2019
12430,4876,2019-11-27T19:14:58.763760Z,TXN,"",,,,40.7209737742023,"",,2019-11-27,13,27,3,mié,nov,11,4,2019
12431,4878,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12432,4879,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
12433,4881,2019-11-15T12:50:12.680736Z,RESPONSE,"",,,,,"",,2019-11-15,6,15,5,vie,nov,11,4,2019
12434,4881,2019-11-15T17:03:39.786797Z,RISK,"",,,,,"",,2019-11-15,11,15,5,vie,nov,11,4,2019
12435,4881,2019-11-18T08:19:48.399917Z,APPROVED,DIGITAL,0.38,10500,41,,"",,2019-11-18,2,18,1,lun,nov,11,4,2019
12436,4881,2019-11-18T10:15:28.290269Z,TXN,"",,,,135.853314091897,"",,2019-11-18,4,18,1,lun,nov,11,4,2019
12437,4883,2019-11-12T11:17:47.034355Z,RESPONSE,"",,,,,"",,2019-11-12,5,12,2,mar,nov,11,4,2019
12438,4883,2019-11-17T20:37:12.843206Z,RISK,"",,,,,"",,2019-11-17,14,17,7,dom,nov,11,4,2019
12439,4883,2019-11-21T17:16:15.175171Z,REJECTED,INCOME,,,,,"",,2019-11-21,11,21,4,jue,nov,11,4,2019
12440,4884,2019-11-15T03:23:47.961139Z,RESPONSE,"",,,,,"",,2019-11-15,21,14,4,jue,nov,11,4,2019
12441,4884,2019-11-16T02:12:07.485898Z,RISK,"",,,,,"",,2019-11-16,20,15,5,vie,nov,11,4,2019
12442,4884,2019-11-18T01:51:39.883334Z,REJECTED,MOP,,,,,"",,2019-11-18,19,17,7,dom,nov,11,4,2019
12443,4885,2019-11-11T12:29:30.148598Z,RESPONSE,"",,,,,"",,2019-11-11,6,11,1,lun,nov,11,4,2019
12444,4885,2019-11-13T20:57:18.355277Z,RISK,"",,,,,"",,2019-11-13,14,13,3,mié,nov,11,4,2019
12445,4885,2019-11-16T23:24:39.958272Z,REJECTED,USAGE,,,,,"",,2019-11-16,17,16,6,sáb,nov,11,4,2019
12446,4886,2019-11-11T10:43:42.661834Z,RESPONSE,"",,,,,"",,2019-11-11,4,11,1,lun,nov,11,4,2019
12447,4886,2019-11-13T01:23:10.936090Z,RISK,"",,,,,"",,2019-11-13,19,12,2,mar,nov,11,4,2019
12448,4886,2019-11-13T06:23:13.490218Z,APPROVED,DIGITAL,0.3,3400,30,,"",,2019-11-13,0,13,3,mié,nov,11,4,2019
12449,4886,2019-11-13T19:28:59.775312Z,TXN,"",,,,2054.7941916611,"",,2019-11-13,13,13,3,mié,nov,11,4,2019
12450,4887,2019-11-28T08:20:29.887123Z,RESPONSE,"",,,,,"",,2019-11-28,2,28,4,jue,nov,11,4,2019
12451,4887,2019-11-30T04:12:43.272490Z,RISK,"",,,,,"",,2019-11-30,22,29,5,vie,nov,11,4,2019
12452,4887,2019-12-11T18:37:15.958906Z,REJECTED,INCOME,,,,,"",,2019-12-11,12,11,3,mié,dic,12,4,2019
12453,4888,2019-11-11T08:39:45.129773Z,RESPONSE,"",,,,,"",,2019-11-11,2,11,1,lun,nov,11,4,2019
12454,4888,2019-11-11T13:02:38.210784Z,RISK,"",,,,,"",,2019-11-11,7,11,1,lun,nov,11,4,2019
12455,4888,2019-11-11T21:57:44.131104Z,REJECTED,USAGE,,,,,"",,2019-11-11,15,11,1,lun,nov,11,4,2019
12456,4889,2019-12-13T20:45:52.568496Z,RESPONSE,"",,,,,"",,2019-12-13,14,13,5,vie,dic,12,4,2019
12457,4889,2019-12-14T10:08:55.309546Z,RISK,"",,,,,"",,2019-12-14,4,14,6,sáb,dic,12,4,2019
12458,4889,2019-12-14T23:09:06.324970Z,APPROVED,DIGITAL,0.33,19700,44,,"",,2019-12-14,17,14,6,sáb,dic,12,4,2019
12459,4889,2019-12-29T09:49:58.747872Z,TXN,"",,,,6088.89947888963,"",,2019-12-29,3,29,7,dom,dic,12,4,2019
12460,4889,2019-12-29T22:39:26.688787Z,TXN,"",,,,713.558033904976,"",,2019-12-29,16,29,7,dom,dic,12,4,2019
12461,4889,2019-12-30T02:25:44.393923Z,TXN,"",,,,54.9526695457524,"",,2019-12-30,20,29,7,dom,dic,12,4,2019
12462,4890,2020-01-06T15:00:54.954374Z,RESPONSE,"",,,,,"",,2020-01-06,9,6,1,lun,ene,1,1,2020
12463,4890,2020-01-08T16:18:48.102538Z,RISK,"",,,,,"",,2020-01-08,10,8,3,mié,ene,1,1,2020
12464,4890,2020-01-09T08:24:12.115181Z,APPROVED,DIGITAL,0.46,2900,32,,"",,2020-01-09,2,9,4,jue,ene,1,1,2020
12465,4890,2020-01-12T13:19:14.998598Z,TXN,"",,,,68.4210247996045,"",,2020-01-12,7,12,7,dom,ene,1,1,2020
12466,4890,2020-01-13T13:00:26.855222Z,TXN,"",,,,1929.05268005581,"",,2020-01-13,7,13,1,lun,ene,1,1,2020
12467,4892,2019-11-11T09:01:14.235312Z,RESPONSE,"",,,,,"",,2019-11-11,3,11,1,lun,nov,11,4,2019
12468,4892,2019-11-13T18:04:30.623549Z,RISK,"",,,,,"",,2019-11-13,12,13,3,mié,nov,11,4,2019
12469,4892,2019-11-14T01:08:24.115517Z,APPROVED,PLASTIC,0.46,24700,37,,"",,2019-11-14,19,13,3,mié,nov,11,4,2019
12470,4892,2019-11-15T14:21:27.638352Z,DELIVERED,"",,,,,53100,2,2019-11-15,8,15,5,vie,nov,11,4,2019
12471,4892,2019-11-27T21:54:32.809709Z,TXN,"",,,,908.251981189813,"",,2019-11-27,15,27,3,mié,nov,11,4,2019
12472,4892,2019-12-01T02:45:27.253037Z,TXN,"",,,,158.991737756834,"",,2019-12-01,20,30,6,sáb,nov,11,4,2019
12473,4892,2019-12-03T08:13:25.149216Z,TXN,"",,,,82.6788880448143,"",,2019-12-03,2,3,2,mar,dic,12,4,2019
12474,4892,2020-03-01T03:04:43.157251Z,TXN,"",,,,40.354170834125,"",,2020-03-01,21,29,6,sáb,feb,2,1,2020
12475,4895,2019-11-11T14:56:43.229616Z,RESPONSE,"",,,,,"",,2019-11-11,8,11,1,lun,nov,11,4,2019
12476,4895,2019-11-15T21:01:04.560240Z,RISK,"",,,,,"",,2019-11-15,15,15,5,vie,nov,11,4,2019
